violationID|municipalCodeNum|violationName|violationLetter|active
438|821|604.3 Electrical System Hazards|Where it is found that the electrical system in a structure constitutes a hazard to the occupants or the structure by reason of inadequate service, improper fusing, insufficient receptacle and lighting outlets, improper wiring or installation, deterioration or damage, or for similar reasons, the code official shall require the defects to be corrected to eliminate the hazard.|True
439|821|605.3 Lighting Fixtures|Every public hall, interior stairway, toilet room, kitchen, bathroom, laundry room, boiler room and furnace room shall contain at least one electric lighting fixture|True
440|953|§304.12 Handrails and Guards|Every handrail and guard shall be firmly fastened and capable of supporting normally imposed loads and shall be maintained in good condition.|True
441|821|701.2 Responsibility (fire safety requirements)|The owner of the premises shall provide and maintain such fire safety facilities and equipment in compliance with these requirements. A perosn shall not occupy as owner-occupant or permit another person to occupy any premises that do not comply with the requirements of this chapter.|True
442|821|704.1 General (fire protection systems)|All systmes, devices and equipment to detect a firre, actuate an alarm, or suppress or control a fire or any combination thereof shall be maintained in an operable condition at all times in accordance with the International FireCode.|True
443|816|§304-21 Signs|No sign shall be permitted in any district, except as an accessory use, herein provided. A. Permit. No sign, except a temporary real estate sign in accordance with § 304-21F shall hereafter be erected or altered in any way unless a sign permit has been issued by the Zoning Officer. No sign permit for any sign larger than eight square feet shall be issued without the approval of the Planning Commission. Applications for sign permits shall include detailed drawings of the construction and design of the sign and shall be accompanied by such fee as may be required by resolution of Council. B. Animation. No sign shall move, flash or emit noise. C. Nuisance. No sign shall be constructed, located or illuminated in any manner which causes undue glare, distraction, confusion, nuisance or hazard to traffic or other properties. D. Name plate sign. One name plate sign not exceeding two square feet in surface area and not illuminated is permitted which announces the name, address or professional activity of the occupant of the premises or the name of the building. E. Bulletin board. One bulletin board, not illuminated except by indirect light and not exceeding 40 square feet in surface area is permitted in connection with any church, school, country club or similar public structure. F. Temporary real estate sign. One temporary real estate sign is permitted on any property being sold, leased or developed if it is not illuminated, not fewer than 15 feet from the curb and is no larger in surface area than six square feet. Such sign shall be promptly removed when the sale, lease or development of the property has been completed. G. Business signs. One sign on the building occupied shall be permitted if: (1) No sign shall contain any information or advertising for any product not sold on the premises. (2) The business sign shall have a surface area not greater than one square foot for each foot of width of the structure and shall not be located on the roof nor extend above the height of the structure. (3) No sign shall project over any public sidewalk or right-of-way. (4) No sign shall be illuminated except by indirect light. H. Additional business sign. The Planning Commission may upon application authorize additional business signs if the business fronts on more than one thoroughfare.|True
444|816|§304.12 Handrails and Guards|Every handrail and guard shall be firmly fastened and capable of supporting normally imposed loads and shall be maintained in good condition.|True
445|816|§304.19 Gates|All exterior gates, gate assemblies, operator systems if provided, and hardware shall be maintained in good condition. Latches at all entrances shall tightly secure the gates.|True
446|953|§70-1 Unlawful vegetation.|No person, firm or corporation owning or occupying any property within the Township of Wilkins shall permit any grass or weeds or any vegetation whatsoever not edible or planted for some useful or ornamental purpose to grow or remain upon such premises so as to exceed a height of one foot or to throw off any unpleasant or noxious odor or to conceal any filthy deposit or to create or produce pollen. Any grass, weeds or other vegetation growing upon any premises in the township in violation of any of the provisions of this section is hereby declared to be a nuisance and detrimental to the health, safety, cleanliness and comfort of the inhabitants of the township.|True
447|847|§20-103 Prohibited Activities (solid waste)|1. It shall be unlawful for any person to accumulate or permit to accumulate upon any public or private property within the borough|False
448|953|§304.15 Doors|Exterior doors, door assemblies, operator systems if provided, and hardware shall be maintained in good condition. Locks at all entrances to dwelling units and sleeping units shall tightly secure the door. Locks on means of egress doors shall be in accordance with Section 702.3.|True
449|816|§304.11 Chimneys and Towers|All chimneys, cooling towers, smoke stacks, and similar appurtenances shall be maintained structurally safe and sound, and in good repair. All exposed surfaces of metal or wood shall be protected from the elements and against decay or rust by periodic application of weather-coating materials, such as paint or similar surface treatment.|True
450|816|§R302.5.1 Opening protection.|Openings from a private garage directly into a room used for sleeping purposes shall not be permitted. Other openings between the garage and residence shall be equipped with solid wood doors not less than 13/8 inches (35 mm) in thickness, solid or honeycomb-core steel doors not less than 13/8 inches (35 mm) thick, or 20-minute fire-rated doors.|True
451|847|§4-208 Procedure Prior to Occupancy of any Dwelling|An occupancy permit must be obtained for any change in occupancy, onwership, or occupants, tenants, ownership or use of any building or part thereof situated in the Borough of Pitcairn. Prior to any change of occupancy or use, the applicant must apply to the Building Code Official for any occupancy permit and pay the appropriate fee. All data set forth in §4-204 must be divulged to the Building Code Official and the proper fee must be paid prior to issuance of an occupancy permit. No entity(ies) or person(s) shall be permitted to occupy any premises(s) until the issuance of an occupancy permit following submission of all data reasonably requested by the Building Code Official. The duty to obtian said occupancy permit is hereby imposed upon the occupant, tenant, owner, landlord or agent of any owner or management of real estate.|True
452|814|§302.9 Defacement of Property|No person shall willfully or wantonly damage, mutilate or deface any exterior surface of any structure or building on any private or public property by placing thereon any marking, carving or graffiti. It shall be the responsibility of the owner to restore said surface to an approved state of maintenance and repair.|True
453|814|§304.8 Decorative Features|All cornices, belt courses, corbels, terra cotta trim, wall facings and similar decorative features shall be maintained in good repair with proper anchorage and in a safe condition.|True
454|847|305.2 Interior Surfaces|Interior surfaces, including windows and doors, shall be miantained in good, clean and sanitary condition. Peeling, chipping, flaking or abraded paint shall be repaired, removed or covered. Cracked or loose plaster, decaying wood and other defective surface conditions shall be corrected.|True
455|847|603.1 Mechanical Appliances|Mechanical appliances, fire places, solid fuel-burning appliances, cooking appliances and water heating appliances shall be properly installed and maintained in a safe working condition, and shall be capable of peforming the intended function.|True
456|816|§108.1.5 Dangerous structure or premises|For the purpose of this code, any structure or premises that has any or all of the conditions or defects described below shall be considered dangerous: Any door, aisle, passageway, stairway, exit or other means of egress that does not conform to the approved building or fire code of the jurisdiction as related to the requirements for existing buildings. The walking surface of any aisle, passageway, stairway, exit or other means of egress is so warped, worn loose, torn or otherwise unsafe as to not provide safe and adequate means of egress. Any portion of a building, structure or appurtenance that has been damaged by fire, earthquake, wind, flood, deterioration, neglect, abandonment, vandalism or by any other cause to such an extent that it is likely to partially or completely collapse, or to become detached or dislodged. Any portion of a building, or any member, appurtenance or ornamentation on the exterior thereof that is not of sufficient strength or stability, or is not so anchored, attached or fastened in place so as to be capable of resisting natural or artificial loads of one and one-half the original designed value. The building or structure, or part of the building or structure, because of dilapidation, deterioration, decay, faulty construction, the removal or movement of some portion of the ground necessary for the support, or for any other reason, is likely to partially or completely collapse, or some portion of the foundation or underpinning of the building or structure is likely to fail or give way. The building or structure, or any portion thereof, is clearly unsafe for its use and occupancy. The building or structure is neglected, damaged, dilapidated, unsecured or abandoned so as to become an attractive nuisance to children who might play in the building or structure to their danger, becomes a harbor for vagrants, criminals or immoral persons, or enables persons to resort to the building or structure for committing a nuisance or an unlawful act. Any building or structure has been constructed, exists or is maintained in violation of any specific requirement or prohibition applicable to such building or structure provided by the approved building or fire code of the jurisdiction, or of any law or ordinance to such an extent as to present either a substantial risk of fire, building collapse or any other threat to life and safety. A building or structure, used or intended to be used for dwelling purposes, because of inadequate maintenance, dilapidation, decay, damage, faulty construction or arrangement, inadequate light, ventilation, mechanical or plumbing system, or otherwise, is determined by the code official to be unsanitary, unfit for human habitation or in such a condition that is likely to cause sickness or disease. Any building or structure, because of a lack of sufficient or proper fire-resistance-rated construction, fire protection systems, electrical system, fuel connections, 4mechanical system, plumbing system or other cause, is determined by the code official to be a threat to life or health. Any portion of a building remains on a site after the demolition or destruction of the building or structure or whenever any building or structure is abandoned so as to constitute such building or portion thereof as an attractive nuisance or hazard to the public.|True
457|821|§11-102 Obligation to Confirm Possession of an Occupancy Permit|All owners of real estate which are available for rental use by other persons shall have the duty to see that an occupancy permit is obtained prior to the change in occupancy or sale of property of any dwelling or commercial business place. Said obligations on the owners of real estate will apply irrespective of the number of units for lease or rent. However, it shall not include transient or casual rental for persons not permanently residing or occupying said presmises. However, any occupancy of a premises for a period in excess of 7 days shall be presumed a permanent occupancy of said premises and deemed to be a resident.|True
458|847|704.2.1.2 Groups R-2, R-3, R-4 and I-1 (smoke detectors)|Single- or multiple station smoke alarms shall be installed and maintained in Groups R-2, R-3, R-4 and I-1 regardless of Occupant load at all of the following locations: 1. On the ceiling or wall outside of each vicinity of bedrooms. 2. In each room used for sleeping purposes. 3. In each story within a dwelling unit, including basements but not including crawl spaces and uninhabitable attics. In dwellings or dwelling units with split levels and without an intervening door between the adjacent levels, a smoke alarm installed on the upper level shall suffice for the adjacent lower level provided that the lower level is less than one full story below the upper level.|True
459|953|§173-68 Zoning Certificates|A. A zoning certificate shall be obtained before any person may: (1) Occupy or use any vacant land. (2) Construct any building or structure or occupy or use any structure hereafter constructed, reconstructed, moved, altered or enlarged. (3) Change the use of a structure or land to a different use. (4) Change a nonconforming use. B. Applications for a zoning certificate shall be accompanied by a plot plan showing clearly and completely the location, dimensions and nature of any structure involved and such other information as the Zoning Officer may require for administration of this chapter, together with a filing fee in accordance with a schedule fixed by resolution of the governing body.[1] [1]Editor's Note: The current fee resolution is on file in the office of the Township Manager. C. Zoning certificates shall become null and void one year from the date of issue. Prior to continuance of the activity or change for which the original certificate was issued, a new zoning certificate must be obtained.|True
460|953|§173-19 Fences|A. Vegetation hedge or fence. (1) A vegetation hedge or fence no more than 48 inches in height may be erected in the front and side yard of any structure, except on corner lots. (2) A vegetation hedge or fence no more than 72 inches in height may be erected in the rear yard of any structure. (3) For purposes of this subsection, the line of demarcation between rear and side yards shall be the rear wall of the structure. (4) A vegetation hedge or fence not more than 120 inches in height maybe erected in any yard used for public schools, public parks, public recreation or public institution areas. (5) On corner lots, no vegetation hedge or fence exceeding 36 inches in height shall be erected within 50 feet of the intersecting street lines, except split rail and chain link fences not more than 48 inches in height may be enacted. B. Barbed wire may be used only as follows: (1) Barbed wire may be strung directly above an existing permitted fence at a height not less than five feet above ground level and shall not be strung more than two feet in height above an existing permitted fence. (2) No barbed wire shall be strung within any Township right-of-way. (3) All parts of barbed wire must be visible to the naked eye at all times.|True
461|847|308.3.2 Containers|The operator of every establishment producing garbage shall provide, and at all times cause to be utilized, approved leakproof containers provided with close-fitting covers for the storage of such materials until removed from the premises for disposal.|True
462|821|308.3.2 Containers|The operator of every establishment producing garbage shall provided, and at all times cause to be utilized, approved leakproof containers provided with close-fitting covers for the storage of such materials until removed from the premises for disposal.|True
463|821|§4-102 Dangerous Buildings Declared Nuisances|All dangerous buildings within the terrms of §401 of this Part are hereby declared to be public nuisances and shall be repaired, vacated or demolished as herein provided.|True
464|953|Observation|None|True
465|816|§252-16 Collection Procedures for Recyclables|All recyclables designated for collection must be ready by 7:00 a.m. on the day of collection. However, no containers for recyclables shall be placed at curbside earlier than 6:00 p.m., prevailing time, on the day prior to collection. Exceptions may be granted on an individual basis by the Borough Manager for occasional, special circumstances (e.g., illness). Containers for recyclables placed at curbside shall have their lid closed and may not be contaminated with nonrecyclable materials. Containers shall be removed by the owner on the same day after being emptied by the contractor. All containers for recyclables may be stored prior to collection at a side or rear yard location, provided that the location is properly screened or shielded from adjoining residential properties.|True
466|814|§304.12 Handrails and Guards|Every handrail and guard shall be firmly fastened and capable of supporting normally imposed loads and shall be maintained in good condition.|True
467|867|§ 145-9 Standards Adopted|As of the effective date of this article, the following enumerated standard codes, except as noted below, are adopted to be in full force and effect in the Borough of Wilmerding: A. International Building Code, 2006. B. International Residential Code for One-Family and Two-Family Dwellings, 2006. C. International Mechanical Code, 2006. D. International Fire Code, 2006. E. International Fuel Gas Code, 2006. F. International Energy Conservation Code, 2006. G. International Existing Building Code, 2006. H. International Property Maintenance Code, 2006. I. International Code Council Electrical Code Administrative Provisions. J. ICC Performance Code for Buildings and Facilities, 2006.|True
468|821|304.15 Doors|All exterior doors, door assemblies and hardware shall be maintained in good condition. Locks at all entrances to dwelling units, rooming units and guestrooms shall tightly secure the door. Locks on means of egress doors shall be in accordance with section 702.3.|True
469|821|702.3 Locked Doors|All means of egress doors shall be readily openable from the side from which egress is to be made without the need for keys, special knowledge or effort, except where the door hardware conforms to that permitted by the International Building Code.|True
470|816|§252-22 Use and Location of Bulk Containers|A. Bulk containers shall be used only in connection with maintenance, construction and/or moving/relocation activities taking place on the property upon which the bulk container is placed. It shall be unlawful and a violation of this article for any person: (1) To cause or permit a bulk container to be placed on public property, including but not limited to roads or streets within the Borough; (2) To cause or permit a bulk container to be placed in the Borough right-of-way; (3) To cause or permit a bulk container to be placed in such a location as to block visibility or access to a public street; (4) To cause or permit a bulk container to be placed in such a location as to block access to a public sidewalk; or (5) To cause or permit a bulk container to be placed less than six feet from a curb of a street. B. Bulk containers shall not have any electrical wiring, lighting or heating elements. C. No advertising shall be permitted on a bulk container except for the identity of the supplier of the bulk container.|True
471|816|§304.1.1 Unsafe Conditions|The following conditions shall be determined as unsafe and shall be repaired or replaced to comply with the International Building Code or the International Existing Building Code as required for existing buildings: 1. The nominal strength of any structural member is exceeded by nominal loads, the load effects or the required strength; 2. The anchorage of the floor or roof to walls or columns, and of walls and columns to foundations is not capable of resisting all nominal loads or load effects; 3. Structures or components thereof that have reached their limit state; 4. Siding and masonry joints including joints between the building envelope and the perimeter of windows, doors and skylights are not maintained, weather resistant or water tight; 5. Structural members that have evidence of deterioration or that are not capable of safely supporting all nominal loads and load effects; 6. Foundation systems that are not firmly supported by footings, are not plumb and free from open cracks and breaks, are not properly anchored or are not capable of supporting all nominal loads and resisting all load effects; 7. Exterior walls that are not anchored to supporting and supported elements or are not plumb and free of holes, cracks or breaks and loose or rotting materials, are not properly anchored or are not capable of supporting all nominal loads and resisting all load effects; 8. Roofing or roofing components that have defects that admit rain, roof surfaces with inadequate drainage, or any portion of the roof framing that is not in good repair with signs of deterioration, fatigue or without proper anchorage and incapable of supporting all nominal loads and resisting all load effects; 9. Flooring and flooring components with defects that affect serviceability or flooring components that show signs of deterioration or fatigue, are not properly anchored or are incapable of supporting all nominal loads and resisting all load effects; 10. Veneer, cornices, belt courses, corbels, trim, wall facings and similar decorative features not properly anchored or that are anchored with connections not capable of supporting all nominal loads and resisting all load effects; 11. Overhang extensions or projections including, but not limited to, trash chutes, canopies, marquees, signs, awnings, fire escapes, standpipes and exhaust ducts not properly anchored or that are anchored with connections not capable of supporting all nominal loads and resisting all load effects; 12. Exterior stairs, decks, porches, balconies and all similar appurtenances attached thereto, including guards and handrails, are not structurally sound, not properly anchored or that are anchored with connections not capable of supporting all nominal loads and resisting all load effects; or 13. Chimneys, cooling towers, smokestacks and similar appurtenances not structurally sound or not properly anchored, or that are anchored with connections not capable of supporting all nominal loads and resisting all load effects.|True
472|814|§704 Fire Protection Systems|None|True
473|814|§605 Electrical Equipment|Electrical distribution equipment, motor circuits, power equipment, transformers, wire, cable, flexible cords, wiring devices, ground fault circuit interrupters, surge protectors, molded case circuit breakers, low-voltage fuses, luminaires, ballasts, motors and electronic control, signaling and communication equipment that have been exposed to water shall be replaced in accordance with the provisions of the International Building Code.|True
474|None|None|None|True
475|953|§167-2 Vehicles, Abandoned or Nuisance|A. Violations. A person shall be in violation of this chapter for committing the following prohibited behavior: (1) No person shall keep or leave, or permit to be kept or left, any abandoned motor vehicle parts, as defined by this chapter, within the Township of Wilkins for more than 72 hours. (2) No person shall keep or leave, or permit to be kept or left, any abandoned motor vehicle, as defined by this chapter, within 10 feet of public streets or alleys in the Township of Wilkins for more than 72 hours. B. Exceptions. (1) This chapter shall not apply to: (a) A vehicle in an enclosed building, excluding tarps or similar coverings and carport-type structures which are open to view and are unsecured. (b) A vehicle on the premises of a business enterprise lawfully licensed to operate a motor vehicle junkyard or other such lawfully licensed business requiring the keeping of abandoned vehicles, or parts thereof, as defined herein. (c) A classic or antique vehicle which is in the process of being restored, provided that the use of oxy-acetylene or electric arc welding (torch cutting) or the use of spray painting are performed inside an approved enclosed area or as approved by the Fire Marshal. (d) A vehicle in an appropriate storage place, lawful depository or impoundment facility. (2) Nothing herein shall be construed to permit the storage of abandoned motor vehicles contrary to the provisions of the Township of Wilkins Zoning Ordinance (Chapter 173), Property Maintenance Ordinance (Chapter 124) or Vehicles and Traffic Ordinance (Chapter 168).|True
476|816|§704.2 Smoke Alarms|Single- or multiple-station smoke alarms shall be installed and maintained in Groups R-2, R-3, R-4 and in dwellings not regulated in Group R occupancies, regardless of occupant load at all of the following locations: 1. On the ceiling or wall outside of each separate sleeping area in the immediate vicinity of bedrooms. 2. In each room used for sleeping purposes. 3. In each story within a dwelling unit, including basements and cellars but not including crawl spaces and uninhabitable attics. In dwellings or dwelling units with split levels and without an intervening door between the adjacent levels, a smoke alarm installed on the upper level shall suffice for the adjacent lower level provided that the lower level is less than one full story below the upper level. Single- or multiple-station smoke alarms shall be installed in other groups in accordance with the International Fire Code.|True
477|816|§304.14 Insect Screens|Every door, window and other outside opening required for ventilation of habitable rooms, food preparation areas, food service areas or any areas where products to be included or utilized in food for human consumption are processed, manufactured, packaged or stored shall be supplied with approved tightly fitting screens of minimum 16 mesh per inch (16 mesh per 25 mm), and every screen door used for insect control shall have a self-closing device in good working condition. Exception: Screens shall not be required where other approved means, such as air curtains or insect repellent fans, are employed.|True
478|867|304.10 Stairways, Decks, Porches and Balconies|Every exterior stairway, deck, porch and balcony, and all appurtenances attached thereto, shall be maintained structurally sound, in good repair, with propert anchorage and capable of supporting the imposed loads.|True
479|953|§141-3 Use Of Front Yard Restricted|No portion of the front yard ordained in Chapter 173, Zoning, § 173-13, of the Code of the Township of Wilkins shall be used for the storage of goods, materials, machinery, equipment, things or vehicles.|True
480|867|§ 127-1 Building numbering system adopted|The Borough Engineer is hereby authorized and instructed to prepare, within 30 days from the passage of this chapter, plans for the numbering of the houses on the several streets, avenues, etc., of the Borough in such manner as to procure uniformity in the numbering thereof.|True
481|867|§ 127-2 Numbering system.|A. In the preparation of said plan, the numbers shall conform as far as practicable with the following plan: i.e., the initial or starting point on all streets, etc., running in a northerly and southerly direction, shall be at the extremity of such streets, etc., nearest to Turtle Creek, allowing 100 numbers to the square, and commencing with an even hundred at the commencement of each square as aforesaid, in all respects adhering to the decimal system of enumeration. B. On all streets, etc., running in an easterly and westerly direction, the numbers shall commence at the eastern extremity thereof, increasing thence westwardly, and allowing 100 numbers to each square as aforesaid.|True
482|867|§ 127-4 Owner To Affix Number|It shall be the duty of the owner or occupant of each house abutting on said streets, etc., within 90 days from the publication of said plan as aforesaid, to affix the number of said house thereto, using metal or porcelain numbers of not less than 3 1/2 inches in height, or by painting same on transom of such house. When any new building is erected within the limits of the Borough, it shall be the duty of the owner thereof to affix the proper number thereto as aforesaid within 60 days after the completion of same.|True
483|847|604.3 Electrical System Hazards|Where it is found that the electrical system in a structure constitutes a hazard to the occupants or the structure by reason of inadequate service, improper fusing, insufficient receptacle and lighting outlets, improper wiring or installation, deterioration or damage, or for similar reasons, the code official shall require the defectes be corrected to eliminate the hazard.|True
484|814|§304.6 Exterior Walls|Exterior walls shall be free from holes, breaks, and loose or rotting materials; and maintained weatherproof and properly surface coated where required to prevent deterioration.|True
485|814|§304.9 Overhang Extensions|Overhang extensions including, but not limited to, canopies, marquees, signs, metal awnings, fire escapes, standpipes and exhaust ducts shall be maintained in good repair and be properly anchored so as to be kept in a sound condition. Where required, all exposed surfaces of metal or wood shall be protected from the elements and against decay or rust by periodic application of weather-coating materials, such as paint or similar surface treatment.|True
486|814|§5-201. Adopting of Property Maintenance Code|None|True
487|847|304.6 Exterior Walls|Exterior walls shall be free from holes, breaks, and loose or rotting materials; and maintained weatherproof and properly surface coated where required to prevent deterioration.|True
488|816|§304.21 Signs|No sign shall be permitted in any district, except as an accessory use, herein provided. A. Permit. No sign, except a temporary real estate sign in accordance with § 304-21F shall hereafter be erected or altered in any way unless a sign permit has been issued by the Zoning Officer. No sign permit for any sign larger than eight square feet shall be issued without the approval of the Planning Commission. Applications for sign permits shall include detailed drawings of the construction and design of the sign and shall be accompanied by such fee as may be required by resolution of Council. B. Animation. No sign shall move, flash or emit noise. C. Nuisance. No sign shall be constructed, located or illuminated in any manner which causes undue glare, distraction, confusion, nuisance or hazard to traffic or other properties. D. Name plate sign. One name plate sign not exceeding two square feet in surface area and not illuminated is permitted which announces the name, address or professional activity of the occupant of the premises or the name of the building. E. Bulletin board. One bulletin board, not illuminated except by indirect light and not exceeding 40 square feet in surface area is permitted in connection with any church, school, country club or similar public structure. F. Temporary real estate sign. One temporary real estate sign is permitted on any property being sold, leased or developed if it is not illuminated, not fewer than 15 feet from the curb and is no larger in surface area than six square feet. Such sign shall be promptly removed when the sale, lease or development of the property has been completed. G. Business signs. One sign on the building occupied shall be permitted if: (1) No sign shall contain any information or advertising for any product not sold on the premises. (2) The business sign shall have a surface area not greater than one square foot for each foot of width of the structure and shall not be located on the roof nor extend above the height of the structure. (3) No sign shall project over any public sidewalk or right-of-way. (4) No sign shall be illuminated except by indirect light. H. Additional business sign. The Planning Commission may upon application authorize additional business signs if the business fronts on more than one thoroughfare.|True
489|847|§21-402 Obstructions on Streets Prohibited; Exception|It shall be unlawful for any person to place or maintain any obstruction in the cartway of any street or public alley in the Borough, except for building material stored therein under permit from the Borough as provided for in §21-411 of this Part.|True
490|867|IPMC 108.1 UNSAFE STRUCTURES GENERAL|When a structure or equipment is found by the code official to be unsafe, or when a structure is found unfit for human occupancy, or is found unlawful, such structure shall be condemned persuant to the provisions of this code.|True
491|867|IPMC 108.1.1 UNSAFE STRUCTURES|An unsafe structure is one that is found to be dangerous to the life, health, property or safety of the public or the occupants of the structure by not providing minimum safeguards to protect or warn occupants in the event of fire, or because such structure contains unsafe equipment or is so damaged, decayed, dilapidated, structurally unsafe, or of such faulty construction or unstable foundation, that partial or complete collapse is possible|True
492|867|IPMC 108.1.2 UNSAFE EQUIPMENT|Unsafe equipment includes any boiler, heating equipment, elevator, moving, moving stairway, electrical wiring or device, flammable liquid containers or other equipment on the premises or within the structure which is in such disrepair or condition that such equipment is a hazard to life, health, property or safety of the public or occupants of the premises or structure.|True
493|867|IPMC 108.3 STRUCTURE UNFIT FOR HUMAN OCCUPANCY|A structure is unfit for human occupancy whenever the code official finds that such structure is unsafe, unlawful or, because of the degree to which the structure is in disrepair or lacks maintenance, is insanitary, vermin or rat infested, contains filth and contamination, or lacks ventilation, illumination, sanitary or heating facilities or other essential equipment required by this code, or because the location of the structure constitutes a hazard to the occupants of the structure or to the public.|True
494|867|IPMC 108.1.4 UNLAWFUL STRUCTURES|An unlawful structure is one found in whole or in part to be occupied by more persons that permitted under this code, or was erected altered or occupied contrary to law.|True
495|867|§ 238-26 Disruptive conduct.|A. The occupant shall not engage in, nor tolerate, nor permit others on the premises to engage in, disruptive conduct or other violations of the article. B. When a police officer or the Code Enforcement Officer investigates an alleged incident of disruptive conduct, he or she shall complete a Disruptive Conduct Report upon a finding that the reported incident did, in his or her judgment, constitute disruptive conduct as defined herein. The information filled in on said report shall include, if possible, the identify or identities of the alleged perpetrator(s) of the disruptive conduct and all other obtainable information, including the factual basis for the disruptive conduct, requested on the prescribed form. Where the police make such investigation, said police officer shall then submit the completed Disruptive Conduct Report to the Code Enforcement Officer within seven working days. In all cases, the Code Enforcement Officer shall mail a copy of the Disruptive Conduct Report to the owner or manager within 10 working days of the occurrence of the alleged disruptive conduct, whether the person making the investigation on behalf of the Borough is the Code Enforcement Officer or police.|True
496|867|503.1 TOILET ROOMS: PRIVACY|Toilet rooms and bathrooms shall provide privacy and shall not constitute the only passageway to a hall or other space, or to the exterior. A door and interior locking device shall be provided for all common or shared bathrooms and toilet rooms in a multiple dwelling|True
497|867|304.18.1 DOOR SECURITY|doors providing access to a dwelling unit, rooming unit or housekeeping unit that is rented, leased or let shall be equipped with a deadbolt lock designed to be readily openable from the side from which egress is to be made without the need for keys, special knowledge or effort and shall have a minimum lock throw of 1 inch (25mm). Such deadbolt locks shall be installed according to the manufacturer's specifications and maintained in good working order. For the purpose of this section, a sliding bolt shall not be considered an acceptable deadbolt lock.|True
498|867|403.3 Cooking Facilities|unless approved through the certificate of occupancy, cooking shall not be permitted in any rooming unit or dormitory unit, and a cooking facility or appliance shall not be permitted to be present in the rooming unit or dormitory unit Exceptions: 1. Where specifically approved in writing by the code official 2. Devices such as coffee pots and microwave ovens shall not be considered cooking appliances.|True
499|867|404.2 Minimum Room Widths|A habitable room, other than a kitchen, shall be not less than 7 feet in any plan dimension. Kitchens shall have a minimum clear passageway of 3 feet between counterfronts and appliances or counterfronts and walls.|True
500|867|404.4.1 Bedroom And Living Room Requirements, Room Area|Every living room shall contain not less than 120 square feet and every bedroom shall contain not less than 70 square feet and every bedroom occupied by more than one person shall contain 50 square feet of floor area for each occupant thereof.|True
501|953|§165-3 Vector Control, Unlawful Acts|A. It shall be unlawful for any person, firm or corporation to deposit any refuse, offal, pomace, dead animals, decaying matter or organic substance of any kind in or upon any private lot, building, structure, accessory structure, premises or in or upon any street, avenue, alley, parkway, ravine, ditch, gutter or into any of the waters of the commonwealth so that the same shall or may afford food, harborage or breeding areas for rats, flies or other vectors. B. It shall be unlawful for any person, firm or corporation to deposit or permit to accumulate in or upon any premises, improved or vacant, or on any open lot or alley any lumber, boxes, barrels, bottles, cans, glass, scrap iron, wire, metal articles, pipe, broken stone or cement, broken crockery, broken plaster or rubbish of any kind unless the same may be kept in approved covered receptacles or placed on open racks that are elevated not less than 18 inches above the ground and evenly piled or stacked or disposed of as may be approved by the Department of Environmental Resources. C. It shall be unlawful to maintain a junkyard or a place for the dumping or wrecking or disassembling of automobiles, trucks, tractors or machinery of any kind or for the storing or leaving of dilapidated, wrecked or abandoned automobiles, trucks, tractors or machinery of any kind or of any of the parts thereof or for the storing or leaving of any machinery or equipment used by contractors or builders or by other persons, which said places may afford harborage or breeding areas for rats or other vectors. D. It shall be unlawful to store refuse in containers other than those which shall be made of durable, watertight, rust-resistant material having a tight-fitting lid which must be kept on the container when in use. These containers must be kept clean by thorough rinsing as often as necessary so as not to provide food or breeding areas for flies. E. It shall be unlawful to dump, burn, bury, destroy or otherwise dispose of refuse except at an approved refuse disposal site. F. It shall be unlawful to collect, haul, transport or convey garbage in open, unenclosed, nonleakproof vehicles. G. It shall be unlawful to construct, maintain or use a sewage system, privy, urinal, cesspool or other receptacle for human excrement so that vectors may have access to the excrementitious matter contained therein. H. It shall be unlawful to permit weeds or similar vegetation more than one foot high to remain standing in any vacant lot, yard or other place except as may be approved by the municipality. I. It shall be unlawful to have, keep, maintain, cause or permit any collection of standing or flowing water in which mosquitoes breed or are likely to breed unless such collection of water is treated or maintained so as to effectually prevent such breeding.|True
502|867|IPMC 108.1.5 DANGEROUS STRUCTURE OR PREMISES|None|True
503|953|§135-3 Solid Waste, Unlawful Activities|A. It shall be unlawful for any person to accumulate or permit to accumulate upon any public or private property within the township any garbage, rubbish, bulky waste or any other municipal or residual solid waste except in accordance with the provisions of this Article, any Department rules and regulations adopted pursuant to Act 97 and the Health Department Rules and Regulations, Article VIII. B. It shall be unlawful for any person to burn any solid waste within the township except in accordance with the provisions of this Article, any Department rules and regulations adopted pursuant to Act 97 and the Health Department Rules and Regulations, Article VIII. C. It shall be unlawful for any person to dispose of any solid waste in the township except in accordance with the provisions of this Article, any Department rules and regulations adopted pursuant to Act 97 and the Health Department Rules and Regulations, Article VIII. D. It shall be unlawful for any person to haul, transport, collect or remove any solid waste from public or private property within the township without first securing a license to do so in accordance with the provisions of this Article. E. It shall be unlawful for any person to scavenge any materials from any solid waste that is stored or deposited for collection within the township. F. It shall be unlawful for any person to salvage or reclaim any solid wastes within the township except at an approved and permitted resource-recovery facility under Act 97 and any Department rules and regulations adopted pursuant to Act 97. G. It shall be unlawful for any person to throw, place or deposit or cause or permit to be thrown, placed or deposited any solid waste in or upon any street, alley, sidewalk, body of water or public or private property within the township except as provided in this Article.|True
